customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,AvgMonthlyCharges,TenureGroup,TotalServices,Churn_Probability,Predicted_Risk,MonthlyCharges_Segment
6339-TBELP,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172.0,No,0,86.92957746478874,4-6 Years,4,0.04718089098223579,Low Risk,High Spender
7964-YESJC,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,No,0,64.97708333333334,1-2 Years,5,0.09636073190537398,Low Risk,Mid Spender
6173-GOLSU,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,No,0,90.73134328358209,4-6 Years,4,0.3750874351336068,Medium Risk,High Spender
5275-SQEIZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,Yes,1,80.85,0-1 Year,2,0.8086732903863503,High Risk,High Spender
7716-YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,82.05,4029.95,Yes,1,83.95729166666666,2-4 Years,3,0.234273477657602,Low Risk,High Spender
9938-ZREHM,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,No,0,71.84864864864865,2-4 Years,5,0.0716011848646318,Low Risk,High Spender
7950-XWOVN,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,No,0,34.86818181818182,0-1 Year,2,0.267162808047088,Low Risk,Low Spender
4390-KYULV,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes,1,17.05,0-1 Year,1,0.2149325720811822,Low Risk,Low Spender
4647-MUZON,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,No,0,96.97222222222223,1-2 Years,4,0.5233863173083863,Medium Risk,High Spender
9702-AIUJO,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,0,44.617,4-6 Years,1,0.05473386493081769,Low Risk,Mid Spender
8849-PRIQJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,No,0,108.68059701492538,4-6 Years,7,0.15371381391282188,Low Risk,High Spender
8851-RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,No,0,73.508,2-4 Years,5,0.12901373600276458,Low Risk,High Spender
1304-NECVQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,Yes,1,74.775,0-1 Year,3,0.7782541427435792,High Risk,High Spender
5396-IZEPB,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,No,0,20.077777777777776,0-1 Year,1,0.10489638993402406,Low Risk,Low Spender
1729-VLAZJ,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,No,0,41.144999999999996,0-1 Year,3,0.08050601413698649,Low Risk,Mid Spender
8285-ABVLB,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,No,0,18.97642857142857,4-6 Years,1,0.012135274379940103,Low Risk,Low Spender
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,0,64.10555555555555,0-1 Year,5,0.2137858664425416,Low Risk,Mid Spender
5712-VBOXD,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,No,0,17.1125,0-1 Year,1,0.16893627971146252,Low Risk,Low Spender
6629-LADHQ,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,No,0,61.525,0-1 Year,2,0.30520626916235777,Medium Risk,Mid Spender
8945-GRKHX,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,Yes,1,78.65,0-1 Year,2,0.7509367205620655,High Risk,High Spender
1559-DTODC,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,0,24.650000000000002,1-2 Years,0,0.23788938767765436,Low Risk,Low Spender
4797-MIWUM,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,No,0,24.957142857142856,0-1 Year,1,0.1150826016196085,Low Risk,Low Spender
6959-UWKHF,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,Yes,1,42.9,0-1 Year,1,0.5992774284140904,Medium Risk,Mid Spender
8720-RQSBJ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,0,44.0,0-1 Year,1,0.6297215904679304,High Risk,Mid Spender
4537-CIBHB,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No,0,19.15,0-1 Year,1,0.05984585767717467,Low Risk,Low Spender
3815-SLMEF,Female,0,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,139.35,Yes,1,46.449999999999996,0-1 Year,2,0.30479516685760805,Medium Risk,Low Spender
5154-VEKBL,Female,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,Yes,1,59.983333333333334,0-1 Year,5,0.24776657953529327,Low Risk,Mid Spender
4324-AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,No,0,60.08,0-1 Year,3,0.22368243877153457,Low Risk,Mid Spender
4355-CVPVS,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968.0,No,0,88.71428571428571,4-6 Years,3,0.1199692124281962,Low Risk,High Spender
4495-LHSSK,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,No,0,55.150000000000006,1-2 Years,3,0.12925944254500746,Low Risk,Mid Spender
5655-JSMZM,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,Yes,1,96.29081632653062,4-6 Years,4,0.6036943473773168,High Risk,High Spender
5915-ANOEI,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No,0,79.09285714285714,4-6 Years,7,0.018491468636188405,Low Risk,High Spender
9861-PDSZP,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No,0,108.42500000000001,4-6 Years,7,0.061778143476974356,Low Risk,High Spender
4505-EXZHB,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,434.1,Yes,1,72.35000000000001,0-1 Year,2,0.5578953533032958,Medium Risk,High Spender
7225-CBZPL,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No,0,91.99411764705883,1-2 Years,4,0.663487825152446,High Risk,High Spender
6704-UTUKK,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,0,45.9448275862069,2-4 Years,2,0.34467683359652007,Medium Risk,Mid Spender
4587-VVTOX,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,545.2,Yes,1,90.86666666666667,0-1 Year,6,0.8169038612233074,High Risk,High Spender
2019-HDCZY,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,No,0,99.9484126984127,4-6 Years,5,0.12689946537895355,Low Risk,High Spender
4652-NNHNY,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,Yes,1,80.2625,1-2 Years,2,0.4306310461529157,Medium Risk,High Spender
8788-DOXSU,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,No,0,61.78813559322034,4-6 Years,3,0.10207460851733685,Low Risk,Mid Spender
7404-JLKQG,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,No,0,53.81666666666666,0-1 Year,3,0.47129878054539054,Medium Risk,Mid Spender
7421-ZLUPA,Female,0,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,No,0,28.36875,0-1 Year,1,0.3703183764208667,Medium Risk,Low Spender
8972-HJWNV,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,Yes,1,92.40714285714286,0-1 Year,3,0.829689831488214,High Risk,High Spender
3274-NSDWE,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,No,0,21.20073529411765,4-6 Years,1,0.012137652195015928,Low Risk,Low Spender
2632-IVXVF,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No,0,110.46029411764707,4-6 Years,7,0.07401812704681243,Low Risk,High Spender
3692-JHONH,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,0,108.11250000000001,4-6 Years,6,0.3710974436431072,Medium Risk,High Spender
8915-NNTRC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,No,0,109.99722222222222,4-6 Years,7,0.03908782928700177,Low Risk,High Spender
5914-GXMDA,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No,0,18.5375,2-4 Years,1,0.021107190226805916,Low Risk,Low Spender
7463-IFMQU,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,No,0,19.772916666666667,4-6 Years,1,0.009736620401026144,Low Risk,Low Spender
2920-RNCEZ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,No,0,69.95,0-1 Year,1,0.6155717991998976,High Risk,Mid Spender
2541-YGPKE,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,No,0,65.79404761904762,2-4 Years,4,0.05904563027788202,Low Risk,Mid Spender
8515-OCTJS,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,692.1,Yes,1,27.684,2-4 Years,2,0.035702638802285434,Low Risk,Low Spender
5382-TEMLV,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,No,0,51.07888888888889,2-4 Years,2,0.11365340794519814,Low Risk,Mid Spender
3441-CGZJH,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,No,0,61.40813953488372,2-4 Years,5,0.07477619606661194,Low Risk,Mid Spender
9592-ERDKV,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,No,0,78.6972972972973,2-4 Years,6,0.10237343193710376,Low Risk,High Spender
2860-RANUS,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1727.5,Yes,1,86.375,1-2 Years,3,0.5126380659347226,Medium Risk,High Spender
5261-QSHQM,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,86.6,Yes,1,21.65,0-1 Year,0,0.5909483435840143,Medium Risk,Low Spender
4778-IZARL,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,No,0,106.43968253968254,4-6 Years,7,0.1007280220984798,Low Risk,High Spender
0432-CAJZV,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,0,79.21666666666667,0-1 Year,3,0.607260475466442,High Risk,High Spender
7008-LZVOZ,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,No,0,25.33863636363636,4-6 Years,2,0.013046061206325718,Low Risk,Low Spender
8868-WOZGU,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2979.5,Yes,1,106.41071428571429,2-4 Years,6,0.6588617674913931,High Risk,High Spender
1200-TUZHR,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,No,0,86.96875,0-1 Year,3,0.7293908519343216,High Risk,High Spender
9365-CSLBQ,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,No,0,23.304225352112674,4-6 Years,2,0.010877336253765286,Low Risk,Low Spender
1334-FJSVR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.25,24.25,Yes,1,24.25,0-1 Year,0,0.7030379361397211,High Risk,Low Spender
5884-FBCTL,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No,0,25.803472222222222,4-6 Years,2,0.00903699406547584,Low Risk,Low Spender
7130-CTCUS,Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,No,0,51.56875,1-2 Years,3,0.23272313113000273,Low Risk,Mid Spender
6242-FEGFD,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,No,0,97.33712121212122,4-6 Years,6,0.02975637701775313,Low Risk,High Spender
7625-XCQRH,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,837.95,Yes,1,76.17727272727274,0-1 Year,2,0.6421349768437283,High Risk,High Spender
6194-HBGQN,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,No,0,80.90588235294118,4-6 Years,7,0.06785436458109072,Low Risk,High Spender
7634-WSWDB,Female,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No,0,41.35,0-1 Year,2,0.39642840663480516,Medium Risk,Mid Spender
6986-IXNDM,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,No,0,95.53214285714286,1-2 Years,3,0.5994547437289047,Medium Risk,High Spender
1731-TVIUK,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,Yes,1,90.55,0-1 Year,5,0.7578490959125986,High Risk,High Spender
2987-BJXIK,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,No,0,85.58642857142857,4-6 Years,7,0.022113333542030544,Low Risk,High Spender
9769-TSBZE,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,No,0,69.87857142857143,4-6 Years,5,0.022586790670582158,Low Risk,Mid Spender
0406-BPDVR,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,Yes,1,99.50185185185185,4-6 Years,5,0.2768065920973656,Low Risk,High Spender
0618-XWMSS,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,Yes,1,73.87678571428572,2-4 Years,2,0.2750761120789959,Low Risk,High Spender
1395-WSWXR,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,0,20.29375,1-2 Years,1,0.01803240454126238,Low Risk,Low Spender
6023-GSSXW,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,No,0,59.87246376811594,4-6 Years,3,0.03301616538438328,Low Risk,Mid Spender
6752-APNJL,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,No,0,54.78928571428572,2-4 Years,3,0.07466920688509106,Low Risk,Mid Spender
5276-KQWHG,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,131.65,Yes,1,65.825,0-1 Year,1,0.6393967018235024,High Risk,Mid Spender
0420-HLGXF,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,No,0,103.48717948717949,2-4 Years,5,0.6356059907127916,High Risk,High Spender
7446-KQISO,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,No,0,108.90333333333332,2-4 Years,7,0.15145463234468223,Low Risk,High Spender
9823-EALYC,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,No,0,79.54791666666667,4-6 Years,7,0.016911170426742127,Low Risk,High Spender
0582-AVCLN,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,No,0,19.553947368421053,2-4 Years,1,0.014871135623347185,Low Risk,Low Spender
5803-NQJZO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,No,0,66.73124999999999,4-6 Years,6,0.015378884941667318,Low Risk,Mid Spender
2565-JSLRY,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.05,24.05,Yes,1,24.05,0-1 Year,2,0.3967887186787664,Medium Risk,Low Spender
2607-DHDAK,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,No,0,19.647916666666667,4-6 Years,1,0.008712606381877453,Low Risk,Low Spender
1073-XXCZD,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,No,0,26.24818181818182,4-6 Years,2,0.017058511724959716,Low Risk,Low Spender
0743-HRVFF,Female,0,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,No,0,56.84215686274509,4-6 Years,4,0.10175666544341593,Low Risk,Mid Spender
4006-HKYHO,Male,0,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,No,0,84.27777777777777,4-6 Years,7,0.02353183188174603,Low Risk,High Spender
3727-JEZTU,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,0,20.4,0-1 Year,1,0.2420723059208634,Low Risk,Low Spender
8143-ETQTI,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,No,0,19.632608695652173,1-2 Years,1,0.016297560082895606,Low Risk,Low Spender
6689-KXGBO,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.55,50.55,Yes,1,50.55,0-1 Year,2,0.5476563287864202,Medium Risk,Mid Spender
9667-TKTVZ,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,No,0,58.525,0-1 Year,3,0.4457036892443551,Medium Risk,Mid Spender
3657-COGMW,Female,1,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,5839.3,No,0,112.29423076923078,4-6 Years,7,0.22395610381477674,Low Risk,High Spender
8570-KLJYJ,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,No,0,52.59722222222222,2-4 Years,3,0.049693342706957994,Low Risk,Mid Spender
7754-IXRMC,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,45.35,No,0,45.35,0-1 Year,1,0.4789819789747362,Medium Risk,Mid Spender
9473-CBZOP,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.0,1654.45,No,0,59.0875,2-4 Years,4,0.05457217617259672,Low Risk,Mid Spender
2969-WGHQO,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,69.45,477.05,No,0,68.15,0-1 Year,5,0.16319349461072627,Low Risk,Mid Spender
6615-NGGZJ,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.55,1415.55,Yes,1,101.11071428571428,1-2 Years,5,0.7263203900799434,High Risk,High Spender
4334-HOWRP,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,4546.0,No,0,63.138888888888886,4-6 Years,6,0.021942320563859308,Low Risk,Mid Spender
4255-DDUOU,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,20.5,Yes,1,20.5,0-1 Year,1,0.4277877212021452,Medium Risk,Low Spender
